datetime,side,price,shares,pnl
2017-03-23 16:51,SELL,299.6,100,0.0
2017-03-23 17:04,BUY,299.45,100,0.0
2017-03-23 17:20,SELL,299.65,100,20.0
2017-03-23 17:27,BUY,299.75,100,0.0
2017-03-23 17:33,SELL,299.6,100,-15.0
2017-03-23 17:36,BUY,299.8,100,0.0
2017-03-23 17:38,SELL,299.8,100,0.0
2017-03-23 17:40,BUY,299.85,100,0.0
2017-03-23 17:44,SELL,299.8,100,-5.0
2017-03-23 17:48,BUY,300.0,100,0.0
2017-03-23 17:52,SELL,299.9,100,-10.0
2017-03-23 17:56,BUY,299.95,100,0.0
2017-03-23 18:14,SELL,301.0,100,105.0
2017-03-23 18:27,BUY,299.85,100,0.0
2017-03-23 18:28,SELL,300.0,100,15.0
2017-03-23 18:29,BUY,300.3,100,0.0
2017-03-24 12:17,SELL,300.0,100,-30.0
2017-03-24 12:19,BUY,300.5,100,0.0
2017-03-24 12:22,SELL,300.25,100,-25.0
2017-03-24 12:28,BUY,300.0,100,0.0
2017-03-24 12:31,SELL,300.1,100,10.0
2017-03-24 12:32,BUY,300.0,100,0.0
2017-03-24 12:39,SELL,300.2,100,20.0
2017-03-24 12:42,BUY,300.4,100,0.0
2017-03-24 12:45,SELL,300.4,100,0.0
2017-03-24 12:46,BUY,300.5,100,0.0
2017-03-24 12:55,SELL,301.6,100,110.0
2017-03-24 12:57,BUY,301.5,100,0.0
2017-03-24 12:59,SELL,301.5,100,0.0
2017-03-24 13:00,BUY,301.55,100,0.0
2017-03-24 13:07,SELL,302.3,100,75.0
2017-03-24 13:09,BUY,301.9,100,0.0
2017-03-24 13:10,SELL,301.9,100,0.0
2017-03-24 13:12,BUY,301.95,100,0.0
2017-03-24 13:14,SELL,301.9,100,-5.0
2017-03-24 13:25,BUY,301.35,100,0.0
2017-03-24 13:30,SELL,301.3,100,-5.0
2017-03-24 13:33,BUY,301.5,100,0.0
2017-03-24 13:42,SELL,301.6,100,10.0
2017-03-24 13:45,BUY,301.7,100,0.0
2017-03-24 13:49,SELL,301.6,100,-10.0
2017-03-24 14:00,BUY,301.5,100,0.0
2017-03-24 14:03,SELL,301.3,100,-20.0
2017-03-24 14:11,BUY,301.3,100,0.0
2017-03-24 14:17,SELL,301.7,100,40.0
2017-03-24 14:23,BUY,301.6,100,0.0
2017-03-24 14:26,SELL,301.6,100,0.0
2017-03-24 14:27,BUY,301.9,100,0.0
2017-03-24 14:30,SELL,301.7,100,-20.0
2017-03-24 14:32,BUY,301.9,100,0.0
2017-03-24 14:35,SELL,301.85,100,-5.0
2017-03-24 14:39,BUY,301.95,100,0.0
2017-03-24 14:44,SELL,302.1,100,15.0
2017-03-24 14:46,BUY,302.15,100,0.0
2017-03-24 14:48,SELL,302.15,100,0.0
2017-03-24 14:49,BUY,302.5,100,0.0
2017-03-24 14:52,SELL,302.1,100,-40.0
2017-03-24 14:59,BUY,302.15,100,0.0
2017-03-24 15:14,SELL,302.15,100,0.0
2017-03-24 15:21,BUY,302.15,100,0.0
2017-03-24 15:26,SELL,302.15,100,0.0
2017-03-24 15:27,BUY,302.2,100,0.0
2017-03-24 15:34,SELL,302.15,100,-5.0
2017-03-24 15:37,BUY,302.3,100,0.0
2017-03-24 15:43,SELL,302.15,100,-15.0
2017-03-24 15:47,BUY,302.2,100,0.0
2017-03-24 15:48,SELL,302.15,100,-5.0
2017-03-24 15:49,BUY,302.1,100,0.0
2017-03-24 15:51,SELL,302.15,100,5.0
2017-03-24 15:52,BUY,302.1,100,0.0
2017-03-24 15:56,SELL,302.1,100,0.0
2017-03-24 15:58,BUY,302.25,100,0.0
2017-03-24 16:01,SELL,302.2,100,-5.0
2017-03-24 16:03,BUY,302.2,100,0.0
2017-03-24 16:15,SELL,302.1,100,-10.0
2017-03-24 16:18,BUY,302.15,100,0.0
2017-03-24 16:19,SELL,302.15,100,0.0
2017-03-24 16:30,BUY,302.15,100,0.0
2017-03-24 16:39,SELL,302.15,100,0.0
2017-03-24 16:41,BUY,302.4,100,0.0
2017-03-24 16:50,SELL,302.8,100,40.0
2017-03-24 16:53,BUY,302.8,100,0.0
2017-03-24 16:54,SELL,302.85,100,5.0
2017-03-24 16:56,BUY,303.0,100,0.0
2017-03-24 16:59,SELL,302.9,100,-10.0
2017-03-24 17:05,BUY,303.1,100,0.0
2017-03-24 17:09,SELL,303.05,100,-5.0
2017-03-24 17:14,BUY,303.0,100,0.0
2017-03-24 17:25,SELL,303.1,100,10.0
2017-03-24 17:29,BUY,303.3,100,0.0
2017-03-24 17:35,SELL,303.95,100,65.0
2017-03-24 17:36,BUY,304.0,100,0.0
2017-03-24 17:39,SELL,303.75,100,-25.0
2017-03-24 17:41,BUY,304.4,100,0.0
2017-03-24 17:46,SELL,304.05,100,-35.0
2017-03-24 17:49,BUY,304.3,100,0.0
2017-03-24 17:54,SELL,303.8,100,-50.0
2017-03-24 17:58,BUY,303.8,100,0.0
2017-03-24 17:59,SELL,303.8,100,0.0
2017-03-24 18:02,BUY,304.0,100,0.0
2017-03-24 18:06,SELL,304.0,100,0.0
2017-03-24 18:14,BUY,303.75,100,0.0
2017-03-24 18:16,SELL,303.65,100,-10.0
2017-03-24 18:23,BUY,303.7,100,0.0
2017-03-24 18:26,SELL,303.45,100,-25.0
2017-03-27 12:20,BUY,299.8,100,0.0
2017-03-27 12:22,SELL,299.6,100,-20.0
2017-03-27 12:27,BUY,299.8,100,0.0
2017-03-27 12:32,SELL,299.4,100,-40.0
2017-03-27 12:36,BUY,299.5,100,0.0
2017-03-27 12:37,SELL,299.2,100,-30.0
2017-03-27 12:41,BUY,299.0,100,0.0
2017-03-27 12:43,SELL,299.3,100,30.0
2017-03-27 12:45,BUY,299.4,100,0.0
2017-03-27 12:52,SELL,299.5,100,10.0
2017-03-27 12:57,BUY,299.2,100,0.0
2017-03-27 12:58,SELL,299.1,100,-10.0
2017-03-27 13:02,BUY,299.2,100,0.0
2017-03-27 13:05,SELL,299.2,100,0.0
2017-03-27 13:16,BUY,297.75,100,0.0
2017-03-27 13:23,SELL,297.8,100,5.0
2017-03-27 13:26,BUY,298.0,100,0.0
2017-03-27 13:31,SELL,297.8,100,-20.0
2017-03-27 13:35,BUY,298.0,100,0.0
2017-03-27 13:38,SELL,297.75,100,-25.0
2017-03-27 13:50,BUY,296.9,100,0.0
2017-03-27 13:55,SELL,297.15,100,25.0
2017-03-27 13:56,BUY,297.0,100,0.0
2017-03-27 13:57,SELL,297.0,100,0.0
2017-03-27 14:00,BUY,296.95,100,0.0
2017-03-27 14:01,SELL,297.1,100,15.0
2017-03-27 14:02,BUY,297.2,100,0.0
2017-03-27 14:08,SELL,297.4,100,20.0
2017-03-27 14:11,BUY,297.45,100,0.0
2017-03-27 14:12,SELL,297.35,100,-10.0
2017-03-27 14:16,BUY,297.4,100,0.0
2017-03-27 14:30,SELL,297.85,100,45.0
2017-03-27 14:38,BUY,297.6,100,0.0
2017-03-27 14:40,SELL,297.4,100,-20.0
2017-03-27 14:47,BUY,296.85,100,0.0
2017-03-27 14:50,SELL,296.7,100,-15.0
2017-03-27 14:52,BUY,296.8,100,0.0
2017-03-27 14:58,SELL,296.9,100,10.0
2017-03-27 15:02,BUY,297.1,100,0.0
2017-03-27 15:05,SELL,296.95,100,-15.0
2017-03-27 15:10,BUY,296.8,100,0.0
2017-03-27 15:12,SELL,296.7,100,-10.0
2017-03-27 15:15,BUY,296.7,100,0.0
2017-03-27 15:24,SELL,296.8,100,10.0
2017-03-27 15:25,BUY,296.8,100,0.0
2017-03-27 15:26,SELL,296.7,100,-10.0
2017-03-27 15:29,BUY,296.8,100,0.0
2017-03-27 15:31,SELL,296.6,100,-20.0
2017-03-27 15:48,BUY,295.2,100,0.0
2017-03-27 15:53,SELL,295.4,100,20.0
2017-03-27 16:08,BUY,294.75,100,0.0
2017-03-27 16:13,SELL,294.9,100,15.0
2017-03-27 16:16,BUY,295.1,100,0.0
2017-03-27 16:21,SELL,295.5,100,40.0
2017-03-27 16:23,BUY,295.6,100,0.0
2017-03-27 16:26,SELL,295.4,100,-20.0
2017-03-27 16:37,BUY,295.3,100,0.0
2017-03-27 16:45,SELL,295.45,100,15.0
2017-03-27 16:49,BUY,295.0,100,0.0
2017-03-27 16:51,SELL,295.1,100,10.0
2017-03-27 16:53,BUY,295.1,100,0.0
2017-03-27 17:02,SELL,295.45,100,35.0
2017-03-27 17:03,BUY,295.55,100,0.0
2017-03-27 17:07,SELL,295.6,100,5.0
2017-03-27 17:08,BUY,295.6,100,0.0
2017-03-27 17:10,SELL,295.45,100,-15.0
2017-03-27 17:13,BUY,295.6,100,0.0
2017-03-27 17:19,SELL,295.65,100,5.0
2017-03-27 17:24,BUY,295.6,100,0.0
2017-03-27 17:25,SELL,295.25,100,-35.0
2017-03-27 17:33,BUY,294.9,100,0.0
2017-03-27 17:34,SELL,295.0,100,10.0
2017-03-27 17:35,BUY,294.8,100,0.0
2017-03-27 17:37,SELL,294.8,100,0.0
2017-03-27 17:43,BUY,294.9,100,0.0
2017-03-27 17:47,SELL,294.9,100,0.0
2017-03-27 17:52,BUY,294.8,100,0.0
2017-03-27 17:53,SELL,294.65,100,-15.0
2017-03-27 17:56,BUY,294.8,100,0.0
2017-03-27 18:12,SELL,295.5,100,70.0
2017-03-27 18:16,BUY,295.45,100,0.0
2017-03-27 18:17,SELL,295.3,100,-15.0
2017-03-27 18:21,BUY,295.3,100,0.0
2017-03-27 18:23,SELL,294.8,100,-50.0
2017-03-27 18:27,BUY,294.7,100,0.0
2017-03-27 18:28,SELL,294.8,100,10.0
2017-03-28 12:15,BUY,295.7,100,0.0
2017-03-28 12:25,SELL,295.6,100,-10.0
2017-03-28 12:41,BUY,294.4,100,0.0
2017-03-28 12:44,SELL,294.1,100,-30.0
2017-03-28 12:46,BUY,294.4,100,0.0
2017-03-28 12:53,SELL,294.85,100,45.0
2017-03-28 12:59,BUY,295.0,100,0.0
2017-03-28 13:08,SELL,295.3,100,30.0
2017-03-28 13:10,BUY,295.2,100,0.0
2017-03-28 13:15,SELL,295.25,100,5.0
2017-03-28 13:19,BUY,295.25,100,0.0
2017-03-28 13:25,SELL,295.25,100,0.0
2017-03-28 13:28,BUY,295.3,100,0.0
2017-03-28 13:37,SELL,296.05,100,75.0
2017-03-28 13:41,BUY,296.5,100,0.0
2017-03-28 13:52,SELL,297.7,100,120.0
2017-03-28 13:57,BUY,297.2,100,0.0
2017-03-28 13:58,SELL,296.8,100,-40.0
2017-03-28 14:02,BUY,297.1,100,0.0
2017-03-28 14:04,SELL,296.9,100,-20.0
2017-03-28 14:12,BUY,296.5,100,0.0
2017-03-28 14:23,SELL,297.0,100,50.0
2017-03-28 14:32,BUY,296.5,100,0.0
2017-03-28 14:35,SELL,296.3,100,-20.0
2017-03-28 14:39,BUY,296.5,100,0.0
2017-03-28 14:44,SELL,296.5,100,0.0
2017-03-28 14:47,BUY,296.5,100,0.0
2017-03-28 14:52,SELL,296.55,100,5.0
2017-03-28 14:58,BUY,296.25,100,0.0
2017-03-28 15:01,SELL,296.4,100,15.0
2017-03-28 15:02,BUY,296.35,100,0.0
2017-03-28 15:06,SELL,296.25,100,-10.0
2017-03-28 15:17,BUY,296.1,100,0.0
2017-03-28 15:20,SELL,295.9,100,-20.0
2017-03-28 15:23,BUY,296.25,100,0.0
2017-03-28 15:27,SELL,296.0,100,-25.0
2017-03-28 15:32,BUY,296.2,100,0.0
2017-03-28 15:35,SELL,296.1,100,-10.0
2017-03-28 15:37,BUY,296.1,100,0.0
2017-03-28 15:39,SELL,296.1,100,0.0
2017-03-28 15:44,BUY,296.1,100,0.0
2017-03-28 15:47,SELL,295.95,100,-15.0
2017-03-28 15:58,BUY,295.1,100,0.0
2017-03-28 15:59,SELL,294.85,100,-25.0
2017-03-28 16:05,BUY,294.9,100,0.0
2017-03-28 16:11,SELL,294.95,100,5.0
2017-03-28 16:18,BUY,294.75,100,0.0
2017-03-28 16:25,SELL,294.85,100,10.0
2017-03-28 16:26,BUY,295.0,100,0.0
2017-03-28 16:30,SELL,294.85,100,-15.0
2017-03-28 16:41,BUY,294.25,100,0.0
2017-03-28 16:42,SELL,294.0,100,-25.0
2017-03-28 16:52,BUY,293.9,100,0.0
2017-03-28 16:59,SELL,294.0,100,10.0
2017-03-28 17:02,BUY,294.1,100,0.0
2017-03-28 17:05,SELL,294.1,100,0.0
2017-03-28 17:07,BUY,294.15,100,0.0
2017-03-28 17:11,SELL,294.1,100,-5.0
2017-03-28 17:26,BUY,293.65,100,0.0
2017-03-28 17:31,SELL,293.8,100,15.0
2017-03-28 17:34,BUY,293.8,100,0.0
2017-03-28 17:35,SELL,293.55,100,-25.0
2017-03-28 17:41,BUY,293.65,100,0.0
2017-03-28 17:44,SELL,293.55,100,-10.0
2017-03-28 17:46,BUY,294.0,100,0.0
2017-03-28 17:51,SELL,293.8,100,-20.0
2017-03-28 17:54,BUY,293.8,100,0.0
2017-03-28 17:56,SELL,293.9,100,10.0
2017-03-28 17:57,BUY,293.8,100,0.0
2017-03-28 17:58,SELL,293.7,100,-10.0
2017-03-28 18:02,BUY,293.9,100,0.0
2017-03-28 18:10,SELL,294.0,100,10.0
2017-03-28 18:13,BUY,294.05,100,0.0
2017-03-28 18:14,SELL,293.9,100,-15.0
2017-03-28 18:17,BUY,294.05,100,0.0
2017-03-28 18:19,SELL,293.95,100,-10.0
2017-03-28 18:21,BUY,294.3,100,0.0
2017-03-28 18:24,SELL,294.1,100,-20.0
2017-03-28 18:27,BUY,294.3,100,0.0
2017-03-29 12:16,SELL,293.5,100,-80.0
2017-03-29 12:21,BUY,293.0,100,0.0
2017-03-29 12:23,SELL,292.9,100,-10.0
2017-03-29 12:26,BUY,292.95,100,0.0
2017-03-29 12:27,SELL,292.8,100,-15.0
2017-03-29 12:36,BUY,292.1,100,0.0
2017-03-29 12:49,SELL,292.85,100,75.0
2017-03-29 12:52,BUY,292.85,100,0.0
2017-03-29 12:53,SELL,292.6,100,-25.0
2017-03-29 12:57,BUY,292.8,100,0.0
2017-03-29 13:03,SELL,292.9,100,10.0
2017-03-29 13:14,BUY,292.15,100,0.0
2017-03-29 13:24,SELL,292.8,100,65.0
2017-03-29 13:27,BUY,292.9,100,0.0
2017-03-29 13:34,SELL,293.15,100,25.0
2017-03-29 13:37,BUY,293.5,100,0.0
2017-03-29 13:40,SELL,293.0,100,-50.0
2017-03-29 13:44,BUY,292.9,100,0.0
2017-03-29 13:45,SELL,292.8,100,-10.0
2017-03-29 13:52,BUY,292.8,100,0.0
2017-03-29 14:06,SELL,293.4,100,60.0
2017-03-29 14:08,BUY,293.6,100,0.0
2017-03-29 14:12,SELL,293.55,100,-5.0
2017-03-29 14:13,BUY,293.55,100,0.0
2017-03-29 14:21,SELL,293.6,100,5.0
2017-03-29 14:25,BUY,293.9,100,0.0
2017-03-29 14:28,SELL,293.6,100,-30.0
2017-03-29 14:31,BUY,293.8,100,0.0
2017-03-29 14:40,SELL,293.55,100,-25.0
2017-03-29 14:45,BUY,293.5,100,0.0
2017-03-29 14:55,SELL,294.0,100,50.0
2017-03-29 14:59,BUY,294.05,100,0.0
2017-03-29 15:02,SELL,293.95,100,-10.0
2017-03-29 15:18,BUY,293.4,100,0.0
2017-03-29 15:23,SELL,293.4,100,0.0
2017-03-29 15:31,BUY,293.25,100,0.0
2017-03-29 15:35,SELL,293.3,100,5.0
2017-03-29 15:37,BUY,293.3,100,0.0
2017-03-29 15:39,SELL,293.25,100,-5.0
2017-03-29 15:44,BUY,293.05,100,0.0
2017-03-29 15:46,SELL,293.2,100,15.0
2017-03-29 15:48,BUY,293.2,100,0.0
2017-03-29 15:54,SELL,293.1,100,-10.0
2017-03-29 15:57,BUY,293.2,100,0.0
2017-03-29 16:05,SELL,293.25,100,5.0
2017-03-29 16:07,BUY,293.4,100,0.0
2017-03-29 16:11,SELL,293.35,100,-5.0
2017-03-29 16:17,BUY,293.3,100,0.0
2017-03-29 16:19,SELL,293.25,100,-5.0
2017-03-29 16:21,BUY,293.3,100,0.0
2017-03-29 16:24,SELL,293.25,100,-5.0
2017-03-29 16:27,BUY,293.4,100,0.0
2017-03-29 16:31,SELL,293.3,100,-10.0
2017-03-29 16:34,BUY,293.3,100,0.0
2017-03-29 16:35,SELL,293.25,100,-5.0
2017-03-29 16:38,BUY,293.3,100,0.0
2017-03-29 16:48,SELL,294.0,100,70.0
2017-03-29 16:59,BUY,293.8,100,0.0
2017-03-29 17:06,SELL,293.9,100,10.0
2017-03-29 17:07,BUY,293.9,100,0.0
2017-03-29 17:25,SELL,295.4,100,150.0
2017-03-29 17:28,BUY,295.6,100,0.0
2017-03-29 17:31,SELL,295.4,100,-20.0
2017-03-29 17:36,BUY,295.1,100,0.0
2017-03-29 17:40,SELL,295.2,100,10.0
2017-03-29 17:45,BUY,295.1,100,0.0
2017-03-29 17:46,SELL,295.1,100,0.0
2017-03-29 17:47,BUY,295.3,100,0.0
2017-03-29 17:59,SELL,295.65,100,35.0
2017-03-29 18:02,BUY,296.0,100,0.0
2017-03-29 18:09,SELL,296.25,100,25.0
2017-03-29 18:13,BUY,296.6,100,0.0
2017-03-29 18:25,SELL,297.0,100,40.0
2017-03-29 18:27,BUY,297.2,100,0.0
2017-03-30 12:22,SELL,297.9,100,70.0
2017-03-30 12:25,BUY,298.3,100,0.0
2017-03-30 12:27,SELL,297.9,100,-40.0
2017-03-30 12:32,BUY,298.4,100,0.0
2017-03-30 12:38,SELL,298.3,100,-10.0
2017-03-30 12:41,BUY,298.6,100,0.0
2017-03-30 12:44,SELL,298.3,100,-30.0
2017-03-30 12:56,BUY,298.3,100,0.0
2017-03-30 13:01,SELL,298.65,100,35.0
2017-03-30 13:03,BUY,298.85,100,0.0
2017-03-30 13:06,SELL,298.6,100,-25.0
2017-03-30 13:14,BUY,298.6,100,0.0
2017-03-30 13:19,SELL,298.8,100,20.0
2017-03-30 13:21,BUY,298.8,100,0.0
2017-03-30 13:23,SELL,298.3,100,-50.0
2017-03-30 13:33,BUY,298.15,100,0.0
2017-03-30 13:34,SELL,298.2,100,5.0
2017-03-30 13:41,BUY,297.95,100,0.0
2017-03-30 13:48,SELL,297.9,100,-5.0
2017-03-30 13:53,BUY,297.95,100,0.0
2017-03-30 13:55,SELL,297.7,100,-25.0
2017-03-30 14:02,BUY,297.45,100,0.0
2017-03-30 14:04,SELL,297.3,100,-15.0
2017-03-30 14:07,BUY,297.7,100,0.0
2017-03-30 14:16,SELL,298.3,100,60.0
2017-03-30 14:26,BUY,298.6,100,0.0
2017-03-30 14:29,SELL,298.25,100,-35.0
2017-03-30 14:31,BUY,298.4,100,0.0
2017-03-30 14:33,SELL,298.1,100,-30.0
2017-03-30 14:37,BUY,298.25,100,0.0
2017-03-30 14:44,SELL,298.4,100,15.0
2017-03-30 14:54,BUY,298.25,100,0.0
2017-03-30 14:56,SELL,298.2,100,-5.0
2017-03-30 14:59,BUY,298.25,100,0.0
2017-03-30 15:00,SELL,298.15,100,-10.0
2017-03-30 15:10,BUY,298.3,100,0.0
2017-03-30 15:13,SELL,298.0,100,-30.0
2017-03-30 15:16,BUY,298.1,100,0.0
2017-03-30 15:22,SELL,298.05,100,-5.0
2017-03-30 15:31,BUY,298.25,100,0.0
2017-03-30 15:34,SELL,297.9,100,-35.0
2017-03-30 15:43,BUY,298.0,100,0.0
2017-03-30 15:47,SELL,297.85,100,-15.0
2017-03-30 15:55,BUY,297.9,100,0.0
2017-03-30 15:58,SELL,297.75,100,-15.0
2017-03-30 16:03,BUY,297.8,100,0.0
2017-03-30 16:08,SELL,297.85,100,5.0
2017-03-30 16:10,BUY,297.8,100,0.0
2017-03-30 16:11,SELL,297.8,100,0.0
2017-03-30 16:18,BUY,297.9,100,0.0
2017-03-30 16:21,SELL,297.9,100,0.0
2017-03-30 16:22,BUY,297.8,100,0.0
2017-03-30 16:23,SELL,297.8,100,0.0
2017-03-30 16:26,BUY,298.05,100,0.0
2017-03-30 16:30,SELL,297.8,100,-25.0
2017-03-30 16:33,BUY,298.0,100,0.0
2017-03-30 16:37,SELL,297.95,100,-5.0
2017-03-30 16:45,BUY,298.0,100,0.0
2017-03-30 16:49,SELL,297.9,100,-10.0
2017-03-30 16:55,BUY,297.85,100,0.0
2017-03-30 16:59,SELL,297.9,100,5.0
2017-03-30 17:08,BUY,298.1,100,0.0
2017-03-30 17:14,SELL,298.7,100,60.0
2017-03-30 17:16,BUY,298.85,100,0.0
2017-03-30 17:23,SELL,299.0,100,15.0
2017-03-30 17:25,BUY,298.95,100,0.0
2017-03-30 17:32,SELL,299.3,100,35.0
2017-03-30 17:36,BUY,299.6,100,0.0
2017-03-30 17:46,SELL,299.6,100,0.0
2017-03-30 17:58,BUY,299.4,100,0.0
2017-03-30 18:03,SELL,299.7,100,30.0
2017-03-30 18:09,BUY,299.7,100,0.0
2017-03-30 18:27,SELL,299.9,100,20.0
2017-03-31 12:15,BUY,302.0,100,0.0
2017-03-31 12:27,SELL,303.4,100,140.0
2017-03-31 12:31,BUY,303.2,100,0.0
2017-03-31 12:32,SELL,302.8,100,-40.0
2017-03-31 12:36,BUY,303.2,100,0.0
2017-03-31 12:40,SELL,302.75,100,-45.0
2017-03-31 12:44,BUY,303.4,100,0.0
2017-03-31 12:46,SELL,302.7,100,-70.0
2017-03-31 12:51,BUY,302.75,100,0.0
2017-03-31 12:56,SELL,302.75,100,0.0
2017-03-31 12:59,BUY,302.8,100,0.0
2017-03-31 13:06,SELL,302.9,100,10.0
2017-03-31 13:07,BUY,303.0,100,0.0
2017-03-31 13:15,SELL,303.05,100,5.0
2017-03-31 13:21,BUY,302.8,100,0.0
2017-03-31 13:22,SELL,302.9,100,10.0
2017-03-31 13:24,BUY,303.0,100,0.0
2017-03-31 13:27,SELL,302.9,100,-10.0
2017-03-31 13:31,BUY,302.9,100,0.0
2017-03-31 13:35,SELL,302.9,100,0.0
2017-03-31 13:39,BUY,302.8,100,0.0
2017-03-31 13:41,SELL,302.9,100,10.0
2017-03-31 13:42,BUY,302.9,100,0.0
2017-03-31 13:44,SELL,302.9,100,0.0
2017-03-31 13:46,BUY,303.0,100,0.0
2017-03-31 13:49,SELL,302.9,100,-10.0
2017-03-31 13:52,BUY,303.2,100,0.0
2017-03-31 13:56,SELL,303.1,100,-10.0
2017-03-31 14:02,BUY,302.9,100,0.0
2017-03-31 14:15,SELL,303.7,100,80.0
2017-03-31 14:18,BUY,304.0,100,0.0
2017-03-31 14:20,SELL,303.95,100,-5.0
2017-03-31 14:24,BUY,303.85,100,0.0
2017-03-31 14:25,SELL,303.9,100,5.0
2017-03-31 14:33,BUY,303.8,100,0.0
2017-03-31 14:37,SELL,303.7,100,-10.0
2017-03-31 14:39,BUY,303.9,100,0.0
2017-03-31 14:44,SELL,303.9,100,0.0
2017-03-31 14:49,BUY,303.8,100,0.0
2017-03-31 14:51,SELL,303.9,100,10.0
2017-03-31 14:52,BUY,303.95,100,0.0
2017-03-31 15:08,SELL,305.55,100,160.0
2017-03-31 15:16,BUY,305.35,100,0.0
2017-03-31 15:19,SELL,305.25,100,-10.0
2017-03-31 15:26,BUY,305.1,100,0.0
2017-03-31 15:34,SELL,305.7,100,60.0
2017-03-31 15:39,BUY,305.65,100,0.0
2017-03-31 15:42,SELL,305.5,100,-15.0
2017-03-31 15:48,BUY,305.6,100,0.0
2017-03-31 15:52,SELL,305.8,100,20.0
2017-03-31 15:53,BUY,305.8,100,0.0
2017-03-31 15:55,SELL,305.6,100,-20.0
2017-03-31 16:00,BUY,305.7,100,0.0
2017-03-31 16:03,SELL,305.5,100,-20.0
2017-03-31 16:06,BUY,305.6,100,0.0
2017-03-31 16:08,SELL,305.6,100,0.0
2017-03-31 16:14,BUY,305.45,100,0.0
2017-03-31 16:33,SELL,307.5,100,205.0
2017-03-31 16:39,BUY,307.8,100,0.0
2017-03-31 16:45,SELL,307.55,100,-25.0
2017-03-31 16:48,BUY,308.7,100,0.0
2017-03-31 17:03,SELL,313.8,100,510.0
2017-03-31 17:14,BUY,312.95,100,0.0
2017-03-31 17:18,SELL,312.45,100,-50.0
2017-03-31 17:22,BUY,312.4,100,0.0
2017-03-31 17:23,SELL,312.2,100,-20.0
2017-03-31 17:27,BUY,312.9,100,0.0
2017-03-31 17:33,SELL,312.6,100,-30.0
2017-03-31 17:39,BUY,312.55,100,0.0
2017-03-31 17:40,SELL,312.45,100,-10.0
2017-03-31 17:43,BUY,312.55,100,0.0
2017-03-31 17:44,SELL,312.4,100,-15.0
2017-03-31 17:54,BUY,311.9,100,0.0
2017-03-31 17:57,SELL,311.9,100,0.0
2017-03-31 17:59,BUY,311.75,100,0.0
2017-03-31 18:01,SELL,311.85,100,10.0
2017-03-31 18:02,BUY,312.0,100,0.0
2017-03-31 18:07,SELL,312.0,100,0.0
2017-03-31 18:13,BUY,312.1,100,0.0
2017-03-31 18:16,SELL,311.2,100,-90.0
2017-03-31 18:19,BUY,312.0,100,0.0
2017-03-31 18:22,SELL,311.5,100,-50.0
2017-03-31 18:25,BUY,311.95,100,0.0
2017-03-31 18:28,SELL,311.85,100,-10.0
2017-04-03 12:15,BUY,318.0,100,0.0
2017-04-03 12:20,SELL,318.2,100,20.0
2017-04-03 12:21,BUY,318.3,100,0.0
2017-04-03 12:22,SELL,318.3,100,0.0
2017-04-03 12:24,BUY,318.45,100,0.0
2017-04-03 12:27,SELL,318.4,100,-5.0
2017-04-03 12:28,BUY,319.3,100,0.0
2017-04-03 12:34,SELL,322.6,100,330.0
2017-04-03 12:37,BUY,323.7,100,0.0
2017-04-03 12:40,SELL,323.3,100,-40.0
2017-04-03 12:42,BUY,324.0,100,0.0
2017-04-03 12:47,SELL,323.85,100,-15.0
2017-04-03 12:50,BUY,324.2,100,0.0
2017-04-03 12:55,SELL,324.2,100,0.0
2017-04-03 13:07,BUY,323.35,100,0.0
2017-04-03 13:08,SELL,323.15,100,-20.0
2017-04-03 13:13,BUY,323.35,100,0.0
2017-04-03 13:16,SELL,322.95,100,-40.0
2017-04-03 13:20,BUY,322.8,100,0.0
2017-04-03 13:21,SELL,322.4,100,-40.0
2017-04-03 13:25,BUY,322.2,100,0.0
2017-04-03 13:26,SELL,322.2,100,0.0
2017-04-03 13:30,BUY,322.55,100,0.0
2017-04-03 13:35,SELL,322.8,100,25.0
2017-04-03 13:50,BUY,322.2,100,0.0
2017-04-03 13:57,SELL,322.4,100,20.0
2017-04-03 14:04,BUY,322.35,100,0.0
2017-04-03 14:10,SELL,322.8,100,45.0
2017-04-03 14:13,BUY,323.4,100,0.0
2017-04-03 14:17,SELL,323.2,100,-20.0
2017-04-03 14:20,BUY,323.35,100,0.0
2017-04-03 14:26,SELL,323.6,100,25.0
2017-04-03 14:39,BUY,323.2,100,0.0
2017-04-03 14:44,SELL,323.2,100,0.0
2017-04-03 14:47,BUY,323.4,100,0.0
2017-04-03 14:55,SELL,323.5,100,10.0
2017-04-03 15:03,BUY,323.95,100,0.0
2017-04-03 15:07,SELL,323.7,100,-25.0
2017-04-03 15:09,BUY,323.9,100,0.0
2017-04-03 15:14,SELL,323.9,100,0.0
2017-04-03 15:29,BUY,323.15,100,0.0
2017-04-03 15:33,SELL,323.05,100,-10.0
2017-04-03 15:35,BUY,323.1,100,0.0
2017-04-03 15:37,SELL,322.95,100,-15.0
2017-04-03 15:40,BUY,322.95,100,0.0
2017-04-03 15:41,SELL,322.9,100,-5.0
2017-04-03 15:48,BUY,322.9,100,0.0
2017-04-03 15:52,SELL,322.85,100,-5.0
2017-04-03 15:54,BUY,323.05,100,0.0
2017-04-03 16:02,SELL,323.15,100,10.0
2017-04-03 16:04,BUY,323.1,100,0.0
2017-04-03 16:05,SELL,323.1,100,0.0
2017-04-03 16:10,BUY,322.95,100,0.0
